City,Country,Month,Day,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,Air_Quality,Air_Quality_Category,Monthly_Avg_Temperature,Monthly_Avg_Wind_Speed,HasRained,Is_Stagnant,Dispersion_Index
Mumbai,India,11,28,81.29,51.59,24.4,17.57,9.64,73.13,-9.8,43.72,13.37,164.31622760800843,Unhealthy,14.19,10.18,false,false,9.3
Rio de Janeiro,Brazil,7,26,56.02,128.19,96.17,2.48,2.3,139.6,28.78,61.46,6.92,151.26849315068495,Unhealthy,19.26,10.85,false,false,4.29
Istanbul,Turkey,3,8,149.37,177.34,35.67,13.9,1.0,64.13,18.62,33.65,3.48,176.145416227608,Unhealthy,14.84,10.52,false,false,2.6
Sydney,Australia,1,24,95.39,11.35,95.05,10.9,9.44,159.42,12.83,97.02,15.26,172.2677555321391,Unhealthy,14.53,9.98,true,false,7.75
Istanbul,Turkey,4,12,62.31,138.5,66.01,47.3,8.69,65.15,36.03,78.69,3.41,154.51622760800842,Unhealthy,16.71,10.93,false,true,1.91
Berlin,Germany,2,2,106.4,35.63,37.66,22.48,2.67,104.33,-3.58,14.54,2.22,199.15837723919915,Unhealthy,15.8,8.89,false,false,1.94
Seoul,South Korea,5,19,145.85,88.9,43.22,32.04,3.95,122.4,8.52,26.37,19.87,113.06532663316582,Poor,14.06,8.93,false,false,15.72
Seoul,South Korea,4,26,28.68,16.44,15.84,43.86,5.39,53.29,18.14,83.44,5.39,156.27692307692308,Unhealthy,14.31,11.81,false,false,2.94
Mumbai,India,7,27,106.58,82.64,42.75,29.62,2.01,153.85,0.15,46.86,8.05,162.40063224446786,Unhealthy,13.77,11.16,false,false,5.48
Dubai,UAE,7,20,79.12,38.99,65.78,39.24,0.51,189.0,30.78,93.93,16.17,163.19578503688092,Unhealthy,18.18,9.68,false,false,8.34
Beijing,China,4,25,27.25,191.23,92.5,24.51,2.9,106.45,25.4,29.17,5.38,64.03862660944206,Moderate,14.82,10.54,false,false,4.17
London,UK,10,3,99.87,172.19,65.02,45.27,0.26,77.18,-7.19,22.73,7.9,173.90969441517387,Unhealthy,12.18,9.62,false,false,6.44
New York,USA,5,24,136.8,43.44,91.23,12.21,9.15,91.16,32.53,65.21,1.27,192.97787144362488,Unhealthy,15.79,9.96,false,false,0.77
Paris,France,6,7,94.25,174.26,17.53,22.51,3.69,176.36,37.63,18.16,5.37,160.80516332982086,Unhealthy,13.47,9.37,false,false,4.54
Mexico City,Mexico,4,5,14.99,72.3,55.49,7.63,3.3,101.87,37.24,34.69,1.63,166.64488935721812,Unhealthy,14.16,9.8,false,false,1.21
Toronto,Canada,5,1,73.73,166.59,73.61,38.2,4.66,143.24,31.61,83.24,18.32,191.2997892518441,Unhealthy,15.6,10.43,false,false,10.0
Berlin,Germany,11,27,64.37,197.05,37.28,27.58,4.48,37.65,-8.52,13.18,8.98,155.57987355110643,Unhealthy,13.73,10.82,false,false,7.93
Mexico City,Mexico,12,20,102.83,42.04,53.69,28.19,3.92,33.77,-0.31,54.99,3.96,175.43804004214962,Unhealthy,16.69,9.14,false,false,2.56
Mumbai,India,1,25,137.67,141.18,19.14,13.06,4.84,122.64,11.18,11.56,4.59,130.6462311557789,Poor,14.78,10.02,false,false,4.11
Toronto,Canada,1,14,37.78,196.09,90.13,4.29,1.16,150.19,-3.27,49.39,16.54,185.59430979978924,Unhealthy,13.87,11.98,false,false,11.07
London,UK,10,10,43.1,27.63,86.16,49.51,3.03,180.71,13.01,18.11,12.54,75.69999999999999,Moderate,12.18,9.62,false,false,10.62
Seoul,South Korea,12,3,80.53,133.43,91.67,1.88,0.29,92.28,14.04,65.39,2.55,180.61169652265545,Unhealthy,15.45,10.79,false,false,1.54
Beijing,China,1,23,88.12,123.9,5.43,16.89,3.92,196.08,-6.72,28.72,13.69,97.22403433476396,Moderate,15.22,10.6,false,false,10.64
Moscow,Russia,4,15,35.52,21.64,16.62,17.15,9.27,185.98,21.03,89.52,8.0,101.0492462311558,Poor,16.75,10.32,false,false,4.22
Toronto,Canada,4,12,95.96,31.03,35.87,2.45,1.64,88.38,18.21,46.16,17.01,155.60052687038987,Unhealthy,15.35,10.39,false,false,11.64
Tokyo,Japan,6,2,104.22,144.48,70.84,31.7,9.47,88.39,3.2,98.9,10.33,176.15574288724974,Unhealthy,14.34,9.85,true,false,5.19
Bangkok,Thailand,9,28,30.92,183.46,9.34,39.45,8.33,154.91,21.75,21.07,4.32,121.85577889447237,Poor,12.83,10.64,false,false,3.57
London,UK,1,19,149.74,51.62,92.86,25.83,6.43,98.63,37.39,92.31,13.22,196.0810326659642,Unhealthy,14.04,10.45,false,false,6.87
Dubai,UAE,5,7,26.0,196.76,41.49,6.86,8.88,101.04,37.23,65.45,12.89,121.6690909090909,Poor,16.25,11.08,false,false,7.79
Seoul,South Korea,2,23,69.14,14.05,37.27,23.25,5.24,34.89,-5.01,97.81,9.59,169.39178082191782,Unhealthy,14.47,10.28,false,false,4.85
Mumbai,India,1,15,111.84,89.8,73.5,47.17,9.02,107.65,23.48,65.25,3.91,180.09020021074815,Unhealthy,14.78,10.02,false,false,2.37
Toronto,Canada,8,10,22.87,167.39,78.9,15.02,0.95,111.42,0.75,66.1,1.32,107.13242424242424,Poor,13.52,8.97,false,false,0.79
Los Angeles,USA,1,9,68.24,147.66,69.73,45.9,8.29,134.52,-5.89,71.0,13.48,170.14562697576395,Unhealthy,15.53,11.57,false,false,7.88
Cairo,Egypt,12,11,102.31,23.62,6.66,29.24,8.28,179.25,28.57,84.56,4.03,175.1695468914647,Unhealthy,15.75,9.44,false,false,2.18
Berlin,Germany,11,17,50.75,25.26,91.89,32.97,3.44,155.0,14.27,99.39,18.6,182.8783983140148,Unhealthy,13.73,10.82,false,false,9.33
Cairo,Egypt,1,8,106.73,79.33,90.61,30.86,5.9,193.72,31.5,61.23,5.79,164.64151738672285,Unhealthy,14.81,9.3,false,false,3.59
Tokyo,Japan,11,17,83.43,198.67,92.76,48.28,6.21,136.37,38.23,81.14,15.34,177.57565858798736,Unhealthy,11.47,10.76,false,false,8.47
Paris,France,1,14,8.68,130.88,51.62,4.63,4.53,149.97,-8.18,37.8,2.69,182.4550052687039,Unhealthy,11.87,11.45,false,false,1.95
Moscow,Russia,12,22,148.74,37.09,63.7,26.42,2.02,41.66,18.95,36.51,15.89,199.1428872497366,Unhealthy,14.47,10.3,false,false,11.64
Dubai,UAE,3,19,13.38,172.68,28.61,8.71,1.12,110.32,0.93,23.22,14.05,199.56111696522652,Unhealthy,11.17,9.3,false,false,11.4
Berlin,Germany,7,26,90.05,162.9,55.81,31.04,5.61,59.16,32.08,31.9,7.69,168.83930453108536,Unhealthy,17.99,10.02,false,false,5.83
London,UK,6,12,34.7,12.38,55.24,24.36,4.69,87.96,29.28,95.28,4.24,171.78240252897788,Unhealthy,18.4,10.5,false,false,2.17
Sydney,Australia,3,4,136.83,175.24,90.57,24.94,0.32,85.54,18.07,73.69,11.9,192.99336143308747,Unhealthy,13.57,12.06,false,false,6.85
Seoul,South Korea,11,1,113.39,102.03,18.38,3.13,6.35,52.54,20.63,94.11,6.3,153.61780821917807,Unhealthy,16.33,9.35,false,false,3.25
Seoul,South Korea,11,10,29.47,57.04,83.66,32.73,9.81,72.02,12.73,53.41,7.95,191.05194942044253,Unhealthy,16.33,9.35,false,false,5.18
Istanbul,Turkey,8,26,34.45,117.99,64.68,11.66,5.27,115.38,27.03,67.74,12.78,157.13403582718652,Unhealthy,15.01,8.76,false,false,7.62
Madrid,Spain,6,6,74.53,23.3,41.47,47.38,9.73,40.04,32.11,89.81,12.08,160.82581664910433,Unhealthy,17.11,8.79,false,false,6.36
Rio de Janeiro,Brazil,11,22,64.96,133.31,65.68,10.36,7.78,38.05,-6.5,27.88,3.77,156.99978925184405,Unhealthy,11.39,11.28,false,false,2.95
Johannesburg,South Africa,1,28,101.61,185.14,59.14,47.69,3.47,120.28,22.26,32.92,13.66,186.79220231822973,Unhealthy,12.9,9.43,false,false,10.28
Dubai,UAE,9,1,146.86,37.43,29.9,22.5,9.76,121.08,39.66,67.63,15.58,198.1721812434141,Unhealthy,15.79,11.81,false,false,9.29
Tokyo,Japan,12,8,89.24,48.58,17.34,38.85,9.22,137.8,36.6,17.89,10.78,188.41348788198104,Unhealthy,11.62,10.03,false,false,9.14
Johannesburg,South Africa,10,10,96.85,105.52,80.82,22.9,7.06,98.87,16.83,16.52,7.35,172.3503688092729,Unhealthy,12.9,9.66,false,false,6.31
Tokyo,Japan,3,12,117.4,11.7,71.3,24.41,7.11,195.01,31.87,99.93,12.16,182.96101159114852,Unhealthy,12.58,9.96,false,false,6.08
Berlin,Germany,2,20,47.45,165.85,69.81,29.18,6.81,166.72,38.18,64.11,8.46,159.46786090621708,Unhealthy,15.8,8.89,false,false,5.16
Sydney,Australia,5,1,28.01,77.23,58.08,33.03,6.42,194.44,26.27,50.58,5.67,84.45879828326181,Moderate,16.4,9.04,false,false,3.77
Beijing,China,4,1,118.37,142.9,21.36,48.53,5.05,56.47,6.06,11.75,18.02,190.82992623814545,Unhealthy,14.82,10.54,false,false,16.13
Sydney,Australia,7,17,100.75,180.99,33.31,2.72,6.53,181.98,30.45,26.01,5.37,174.3640674394099,Unhealthy,14.3,9.01,false,false,4.26
Rio de Janeiro,Brazil,9,21,113.08,59.22,31.35,21.92,7.52,56.2,35.82,35.7,9.95,151.82613277133825,Unhealthy,18.36,10.61,false,false,7.33
Istanbul,Turkey,3,11,73.72,39.38,36.52,47.57,1.76,178.94,-0.99,10.23,16.2,84.16437768240344,Moderate,14.84,10.52,false,false,14.7
Toronto,Canada,10,1,65.61,81.89,66.1,7.99,5.63,164.02,26.06,74.96,2.81,156.22012644889358,Unhealthy,14.88,11.68,false,false,1.61
Rio de Janeiro,Brazil,10,20,119.06,18.01,38.14,21.48,1.42,49.02,27.57,21.92,11.69,183.818124341412,Unhealthy,19.62,9.68,false,false,9.59
Berlin,Germany,4,7,128.21,67.57,93.63,3.35,8.01,151.18,25.26,24.62,1.66,151.36659641728136,Unhealthy,12.74,10.2,false,false,1.33
Johannesburg,South Africa,6,18,66.62,115.6,75.51,25.71,2.3,90.27,30.53,74.94,9.76,156.74162276080085,Unhealthy,14.27,10.91,false,false,5.58
Sydney,Australia,11,9,115.02,78.61,50.03,18.91,7.18,180.85,-5.8,34.4,19.65,121.43718592964824,Poor,10.67,10.95,false,false,14.62
Toronto,Canada,2,3,132.05,37.39,35.11,24.0,1.91,55.01,25.75,80.3,2.53,89.74959595959595,Moderate,16.03,10.92,false,false,1.4
Moscow,Russia,1,21,26.13,73.29,93.66,31.91,8.85,141.1,33.71,67.48,9.22,152.63161222339303,Unhealthy,14.36,10.98,false,false,5.51
Istanbul,Turkey,10,24,121.38,166.75,14.16,5.34,7.08,51.15,-9.19,45.84,10.39,185.01601685985247,Unhealthy,15.49,8.4,false,false,7.12
Toronto,Canada,8,1,115.41,160.0,18.24,14.35,6.56,144.61,-1.52,72.95,7.44,137.34371859296482,Poor,13.52,8.97,false,false,4.3
London,UK,12,18,123.89,18.78,36.78,38.16,1.16,138.6,14.64,77.62,16.09,186.31201264488936,Unhealthy,21.15,10.8,false,false,9.06
Berlin,Germany,3,10,86.69,185.8,71.88,16.32,2.31,133.08,-3.39,88.24,13.03,165.92718651211803,Unhealthy,16.89,10.88,false,false,6.92
Mexico City,Mexico,2,23,5.42,156.42,88.14,20.06,8.04,25.78,0.71,85.33,15.07,155.76059009483666,Unhealthy,17.56,9.83,false,false,8.13
Johannesburg,South Africa,4,6,32.96,135.18,27.43,44.41,6.23,87.77,27.81,95.91,17.88,192.29114857745,Unhealthy,14.13,10.18,false,false,9.13
Beijing,China,8,23,65.22,165.52,90.11,1.07,7.11,59.75,33.5,67.91,13.99,185.52202318229715,Unhealthy,12.37,11.4,false,false,8.33
Beijing,China,12,26,121.03,168.42,91.79,2.47,8.47,194.06,6.77,73.28,15.72,169.04067439409906,Unhealthy,13.4,11.58,false,false,9.07
Sydney,Australia,9,14,69.95,170.91,9.31,29.1,1.97,158.21,33.23,39.01,5.88,172.63435194942045,Unhealthy,10.87,10.39,false,false,4.23
Berlin,Germany,4,24,61.89,81.67,11.49,29.86,3.38,126.75,19.83,31.91,6.86,105.82080808080808,Poor,12.74,10.2,false,false,5.2
Seoul,South Korea,6,22,109.28,92.84,40.61,10.55,9.36,182.81,-4.55,72.99,16.73,78.5,Moderate,18.07,9.89,false,false,9.67
Mumbai,India,6,22,18.48,31.38,95.4,19.75,7.56,175.9,22.08,30.6,12.55,95.1,Moderate,14.76,10.34,false,false,9.61
Seoul,South Korea,1,9,30.93,30.71,61.75,27.9,0.24,185.59,11.67,97.36,8.89,176.70305584826133,Unhealthy,11.62,10.14,false,false,4.5
Cairo,Egypt,4,1,106.28,86.56,65.18,16.35,4.23,189.16,39.5,17.06,8.29,177.21938883034773,Unhealthy,16.89,11.86,false,false,7.08
Bangkok,Thailand,8,1,146.94,165.15,87.28,32.56,7.18,125.82,32.63,54.13,18.31,89.0,Moderate,17.27,11.24,false,false,11.88
Cairo,Egypt,6,19,145.54,40.14,76.34,43.06,9.55,173.18,5.03,81.63,10.89,164.2491043203372,Unhealthy,14.84,9.89,false,false,6.0
Moscow,Russia,8,8,67.62,43.29,53.8,24.48,4.67,122.53,-4.65,43.43,1.92,157.25795574288725,Unhealthy,13.72,9.61,false,false,1.34
Toronto,Canada,9,23,92.23,75.0,63.22,33.15,8.64,81.44,16.36,80.67,9.32,184.200210748156,Unhealthy,16.8,11.04,false,false,5.16
Bangkok,Thailand,6,5,101.43,17.43,7.67,2.0,8.27,182.8,9.53,37.59,16.85,92.5,Moderate,15.75,8.07,false,false,12.25
Cairo,Egypt,10,16,124.29,145.57,41.6,11.46,8.44,102.3,37.18,43.67,17.68,186.518545837724,Unhealthy,15.61,9.87,false,false,12.31
London,UK,6,6,146.75,93.46,50.62,49.36,6.38,59.66,39.3,16.67,12.67,175.46385669125397,Unhealthy,18.4,10.5,false,false,10.86
Beijing,China,8,18,82.34,181.61,7.07,1.34,1.26,30.17,31.91,20.28,17.85,195.1154899894626,Unhealthy,12.37,11.4,false,false,14.84
Sydney,Australia,4,14,115.64,172.17,55.73,9.47,7.72,90.94,3.65,59.47,10.81,191.95036880927293,Unhealthy,17.07,9.6,false,false,6.78
Bangkok,Thailand,9,1,119.55,141.8,62.27,1.31,1.28,193.71,0.11,73.15,7.41,156.0755532139094,Unhealthy,12.83,10.64,false,false,4.28
Paris,France,4,2,27.02,18.03,94.07,43.99,4.48,113.61,13.12,50.69,16.25,93.6832608695652,Moderate,17.71,9.55,false,false,10.78
Johannesburg,South Africa,7,27,24.89,76.74,96.84,21.89,0.94,54.22,9.59,71.39,9.19,96.63391304347826,Moderate,9.29,9.78,false,false,5.36
Bangkok,Thailand,9,14,66.96,80.53,10.91,41.4,8.15,145.41,23.8,98.57,14.46,76.6,Moderate,12.83,10.64,false,false,7.28
Madrid,Spain,1,20,67.46,124.47,50.07,41.23,1.35,43.56,31.87,46.07,2.56,118.37272727272727,Poor,13.09,8.96,false,false,1.75
New York,USA,11,26,109.5,173.17,74.99,28.85,5.8,124.83,-5.32,81.68,12.92,178.88198103266598,Unhealthy,13.37,8.96,false,false,7.11
Toronto,Canada,4,19,125.8,51.07,89.86,38.82,1.43,132.94,3.67,18.09,17.63,96.92636363636365,Moderate,15.35,10.39,false,false,14.93
Paris,France,3,24,7.86,52.76,57.77,5.87,1.95,37.81,11.25,19.73,4.95,55.01586956521739,Moderate,15.91,10.54,false,false,4.13
London,UK,10,5,9.15,119.3,61.71,45.85,1.05,53.48,-0.49,34.43,17.28,82.82525252525252,Moderate,12.18,9.62,false,false,12.85
Beijing,China,3,11,130.07,62.73,82.35,28.29,0.54,145.24,35.65,59.59,3.02,88.90818181818182,Moderate,14.74,10.63,false,false,1.89
Dubai,UAE,10,9,110.5,77.34,61.27,22.88,2.59,166.02,-8.6,32.38,13.91,178.8200210748156,Unhealthy,12.55,9.61,false,false,10.51
Johannesburg,South Africa,8,20,23.73,34.3,62.74,37.22,2.5,42.97,-4.77,33.73,15.54,193.5251844046365,Unhealthy,14.39,10.06,false,false,11.62
Cairo,Egypt,8,17,29.71,12.81,80.72,5.61,3.05,161.83,-1.92,55.66,17.25,80.0,Moderate,14.81,9.39,false,false,11.08
Toronto,Canada,5,9,41.14,179.55,21.79,24.38,1.94,15.71,7.59,66.84,5.99,113.11636363636364,Poor,15.6,10.43,false,false,3.59
Cairo,Egypt,2,11,43.82,159.55,60.44,8.94,8.29,104.07,16.54,86.02,15.71,140.421608040201,Poor,9.78,10.02,false,false,8.45
Mexico City,Mexico,1,18,148.43,165.07,70.24,36.82,8.18,107.16,-9.58,46.71,13.1,154.5472075869336,Unhealthy,14.83,10.6,false,false,8.93
Mumbai,India,12,28,138.64,182.39,68.52,13.86,6.27,158.7,0.84,20.08,11.33,195.16712328767125,Unhealthy,13.09,12.18,false,false,9.44
Cairo,Egypt,3,18,133.59,150.97,5.35,1.19,5.24,128.22,1.67,52.58,3.65,88.90323232323233,Moderate,14.3,10.02,false,false,2.39
Bangkok,Thailand,12,17,62.79,101.4,16.47,20.52,1.07,129.61,-7.87,41.74,8.04,157.83108535300315,Unhealthy,14.64,11.4,false,false,5.67
Mumbai,India,4,26,148.98,26.99,93.74,37.94,4.68,19.2,29.36,52.09,10.63,122.79145728643216,Poor,12.34,11.76,false,false,6.99
Mexico City,Mexico,8,19,121.09,183.31,29.08,48.23,0.7,32.81,-5.73,58.29,15.07,183.08493150684933,Unhealthy,11.58,10.47,false,false,9.52
London,UK,5,6,64.53,69.98,79.47,10.55,9.87,66.64,-6.91,30.81,13.52,188.1346680716544,Unhealthy,16.1,10.59,false,false,10.34
Moscow,Russia,4,7,96.21,165.88,32.27,6.47,5.65,56.46,37.38,22.42,6.41,158.93603793466806,Unhealthy,16.75,10.32,false,false,5.24
Moscow,Russia,6,13,117.52,88.87,81.44,24.31,5.81,90.9,37.8,65.08,11.82,94.05565656565656,Moderate,17.67,9.34,false,false,7.16
Bangkok,Thailand,1,20,76.76,196.97,15.96,30.17,9.78,37.61,22.0,37.85,19.98,161.977239199157,Unhealthy,15.08,10.9,false,false,14.49
Dubai,UAE,10,17,42.68,88.48,5.28,46.93,1.98,113.82,-6.94,99.02,12.17,118.67939698492462,Poor,12.55,9.61,true,false,6.11
Bangkok,Thailand,6,6,134.61,175.26,21.36,27.28,5.28,43.31,18.61,81.74,11.9,180.9473129610116,Unhealthy,15.75,8.07,false,false,6.55
Toronto,Canada,9,25,120.9,165.34,60.36,36.57,9.82,36.9,27.14,12.88,4.3,153.27186512118018,Unhealthy,16.8,11.04,false,false,3.81
Paris,France,7,25,89.71,16.01,38.3,15.02,0.16,62.32,28.61,57.61,3.72,168.66375131717598,Unhealthy,15.15,10.3,false,false,2.36
Cairo,Egypt,9,9,36.78,66.1,18.51,10.84,2.62,80.82,21.6,45.88,3.81,102.4035175879397,Poor,12.59,9.66,false,false,2.61
Dubai,UAE,1,5,138.61,31.71,30.69,28.21,3.43,70.17,9.51,30.64,11.41,193.9124341412013,Unhealthy,15.22,9.51,false,false,8.73
Seoul,South Korea,5,15,55.77,186.43,66.52,31.78,9.61,69.45,-9.95,67.27,8.75,108.46080402010053,Poor,14.06,8.93,false,false,5.23
Madrid,Spain,7,21,133.55,128.38,94.12,17.12,8.49,32.16,38.05,10.59,0.79,191.2997892518441,Unhealthy,13.26,10.9,false,false,0.71
Sydney,Australia,4,6,63.22,74.45,30.85,48.44,9.83,159.93,10.83,89.42,10.99,176.73919915700736,Unhealthy,17.07,9.6,false,false,5.8
Moscow,Russia,4,12,104.95,55.36,54.62,18.64,0.73,21.68,31.87,34.21,17.82,193.43224446786093,Unhealthy,16.75,10.32,false,false,13.28
New York,USA,5,16,51.36,102.23,20.61,8.73,2.3,100.99,38.06,29.23,8.43,140.05226130653267,Poor,15.79,9.96,false,false,6.52
Bangkok,Thailand,12,3,5.03,148.56,44.04,45.75,5.33,161.3,34.44,12.94,19.63,114.49232323232324,Poor,14.64,11.4,false,false,17.38
Tokyo,Japan,1,25,26.53,185.16,14.64,48.23,1.4,110.66,-0.55,87.48,4.62,76.63562231759657,Moderate,13.34,10.8,false,false,2.46
Cairo,Egypt,4,11,31.37,95.95,34.49,29.65,7.54,117.7,39.38,12.72,5.79,91.52489270386268,Moderate,16.89,11.86,false,false,5.14
Tokyo,Japan,1,9,34.22,123.75,63.96,21.4,4.95,14.63,11.29,89.66,11.57,97.51845493562232,Moderate,13.34,10.8,false,false,6.1
Paris,France,8,3,145.74,67.36,73.63,9.53,1.71,59.85,-4.09,85.06,15.13,147.8577889447236,Poor,15.19,8.73,false,false,8.18
Mumbai,India,5,10,37.41,119.11,77.75,3.4,8.48,77.56,26.2,98.72,6.49,105.70301507537688,Poor,17.26,9.48,false,false,3.27
Bangkok,Thailand,9,23,144.95,86.84,34.79,7.87,6.58,52.07,30.38,78.33,2.68,197.18598524762908,Unhealthy,12.83,10.64,false,true,1.5
Moscow,Russia,7,8,91.1,102.4,8.43,4.4,4.82,49.66,36.93,77.89,4.5,169.38145416227607,Unhealthy,17.72,10.1,false,false,2.53
Tokyo,Japan,10,21,27.27,174.69,95.9,28.65,9.9,36.8,0.3,39.19,2.22,110.74555555555555,Poor,14.14,10.53,false,false,1.59
Mumbai,India,11,24,119.49,141.92,37.51,46.22,5.55,146.81,39.37,12.88,18.55,184.04014752370915,Unhealthy,14.19,10.18,false,false,16.43
Rio de Janeiro,Brazil,6,8,32.06,131.33,94.4,12.87,9.1,108.44,11.51,78.35,9.55,164.25426765015806,Unhealthy,13.43,11.22,false,false,5.35
Dubai,UAE,6,6,141.45,109.86,79.69,47.64,7.02,184.16,30.44,88.79,7.26,195.37881981032663,Unhealthy,13.71,11.52,false,false,3.85
Toronto,Canada,11,7,135.76,181.9,43.78,24.36,1.82,27.24,13.22,30.52,4.94,192.440885142255,Unhealthy,11.82,9.76,false,false,3.78
Los Angeles,USA,6,19,77.28,48.69,53.41,46.98,3.92,172.15,9.68,75.66,10.51,121.3140703517588,Poor,17.79,9.92,false,false,5.98
Dubai,UAE,8,23,45.44,131.36,42.22,27.83,6.04,114.95,30.1,34.46,10.34,125.4753768844221,Poor,19.57,10.55,false,false,7.69
Los Angeles,USA,12,2,140.75,167.52,21.3,28.33,9.17,28.26,10.55,13.65,4.27,190.9693361433088,Unhealthy,17.73,9.8,false,false,3.76
New York,USA,8,17,148.65,90.34,28.88,20.34,7.8,92.86,7.23,41.57,1.72,66.37108695652175,Moderate,19.02,9.37,false,false,1.21
Paris,France,12,5,106.42,45.78,54.69,43.54,8.97,26.16,24.53,44.39,19.82,115.30603015075376,Poor,13.86,10.5,false,false,13.73
Berlin,Germany,8,14,31.66,121.07,65.83,29.34,2.81,133.33,0.39,40.12,19.12,154.9086406743941,Unhealthy,16.23,10.34,false,false,13.65
Toronto,Canada,10,12,83.29,128.47,11.73,10.51,7.71,10.37,34.4,84.2,7.25,165.34889357218125,Unhealthy,14.88,11.68,false,false,3.94
Mumbai,India,12,6,44.58,175.87,9.43,39.63,8.4,154.16,-0.47,15.84,12.89,157.26828240252897,Unhealthy,13.09,12.18,false,false,11.13
Mumbai,India,9,22,129.33,152.23,46.9,48.6,3.72,154.83,13.67,42.56,3.72,153.34415173867228,Unhealthy,12.59,9.41,false,false,2.61
Madrid,Spain,9,3,68.4,31.68,34.77,40.43,2.93,185.3,4.15,50.9,4.03,112.779797979798,Poor,20.11,9.33,false,false,2.67
New York,USA,3,6,69.42,144.43,83.57,34.54,2.64,139.34,-6.66,84.3,14.26,158.18735511064278,Unhealthy,14.13,11.42,false,false,7.74
Tokyo,Japan,5,6,146.14,194.07,76.55,38.89,4.15,67.74,29.3,97.41,13.54,177.1109589041096,Unhealthy,15.57,10.61,false,false,6.86
Istanbul,Turkey,4,2,24.75,108.42,12.66,16.04,1.11,193.78,22.53,60.28,15.26,77.6030042918455,Moderate,16.71,10.93,false,false,9.52
Mumbai,India,9,25,25.1,172.68,11.66,46.08,0.69,141.02,20.11,91.02,1.85,109.75070707070708,Poor,12.59,9.41,false,false,0.97
Seoul,South Korea,6,14,9.86,13.18,58.8,20.5,1.92,137.83,-4.15,79.78,8.73,119.12261306532665,Poor,18.07,9.89,false,false,4.86
New York,USA,8,18,76.4,62.53,11.09,26.09,2.42,24.24,15.42,32.64,19.7,67.25521739130436,Moderate,19.02,9.37,false,false,14.85
Los Angeles,USA,8,16,119.37,49.37,40.71,45.53,5.53,174.37,3.97,19.37,9.85,183.9781875658588,Unhealthy,11.86,9.92,false,false,8.25
Seoul,South Korea,10,23,6.63,121.18,45.62,37.06,8.77,99.48,8.08,62.09,7.43,187.7267650158061,Unhealthy,16.89,10.33,false,false,4.58
Istanbul,Turkey,9,10,22.33,78.15,44.69,15.14,6.43,153.19,22.39,33.75,11.29,63.09227467811159,Moderate,15.25,11.16,false,false,8.44
Beijing,China,6,13,5.1,64.79,68.51,13.84,3.99,14.22,18.31,38.3,3.63,99.4354347826087,Moderate,11.75,10.26,false,false,2.62
Madrid,Spain,10,28,32.55,85.12,73.08,16.32,2.67,103.39,-3.2,41.67,10.63,102.52663316582914,Poor,18.8,9.47,false,false,7.5
Sydney,Australia,7,14,76.84,21.59,12.23,10.47,3.31,186.98,-7.16,94.38,3.98,162.0185458377239,Unhealthy,14.3,9.01,false,false,2.05
Seoul,South Korea,2,16,85.03,123.33,69.54,1.71,2.28,150.86,0.9,72.2,6.28,138.8457286432161,Poor,14.47,10.28,false,false,3.65
Los Angeles,USA,3,13,26.27,114.49,68.18,22.61,9.79,141.17,0.08,76.63,15.3,190.65437302423604,Unhealthy,12.11,10.1,false,false,8.66
London,UK,12,1,36.9,100.44,76.04,32.85,9.53,14.58,19.71,90.07,5.08,101.73252525252524,Poor,21.15,10.8,false,false,2.67
Moscow,Russia,12,17,120.58,132.8,64.45,23.82,0.84,191.15,17.37,52.33,18.37,184.60295047418336,Unhealthy,14.47,10.3,false,false,12.06
Toronto,Canada,12,15,113.81,119.17,22.66,47.89,8.14,180.73,4.47,35.1,5.04,186.059009483667,Unhealthy,19.53,9.34,false,false,3.73
Toronto,Canada,9,24,69.53,194.26,61.43,11.52,4.2,70.7,15.72,69.77,12.08,154.7279241306639,Unhealthy,16.8,11.04,false,false,7.12
Beijing,China,3,8,109.05,156.42,99.45,31.74,7.08,166.16,3.42,26.23,10.26,145.1492462311558,Poor,14.74,10.63,false,false,8.13
Rio de Janeiro,Brazil,5,14,13.23,91.16,31.39,15.55,9.25,126.3,34.82,98.17,5.19,98.5,Moderate,16.47,8.77,false,false,2.62
Sydney,Australia,7,21,93.42,53.4,25.78,2.75,9.71,193.81,18.79,17.52,19.0,158.3835616438356,Unhealthy,14.3,9.01,false,false,16.17
Sydney,Australia,12,13,77.9,169.86,12.01,25.66,1.27,48.36,7.68,61.93,15.57,183.3947312961012,Unhealthy,12.67,10.42,false,false,9.62
Cairo,Egypt,10,28,15.59,90.06,40.84,2.24,6.63,149.47,19.08,97.13,5.87,189.6939936775553,Unhealthy,15.61,9.87,false,false,2.98
Seoul,South Korea,10,27,30.5,182.24,82.89,48.68,1.44,171.36,24.01,27.75,7.27,114.48242424242424,Poor,16.89,10.33,false,false,5.69
New York,USA,9,27,147.39,194.99,98.43,17.16,1.58,94.37,19.79,54.56,10.79,198.4458377239199,Unhealthy,14.04,10.18,false,false,6.98
Johannesburg,South Africa,12,4,139.57,36.4,67.3,9.34,6.09,40.7,24.44,26.23,4.88,194.40811380400424,Unhealthy,18.35,9.16,false,false,3.87
Beijing,China,11,25,27.4,31.68,76.65,16.56,4.42,97.29,2.54,23.99,18.5,168.95289778714437,Unhealthy,17.92,10.24,false,false,14.92
