,Unnamed: 0,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,Air_Quality,HasRained,Is_Stagnant,Dispersion_Index,Air_Quality_Category
9692,9692,57.48,37.22,79.35,25.56,6.8,124.85,8.99,98.47,8.01,152.02233930453107,False,False,4.04,Unhealthy
9693,9693,64.89,38.07,42.82,22.36,8.22,179.52,10.39,82.15,8.38,155.84836670179135,False,False,4.81,Unhealthy
9694,9694,97.31,133.22,13.52,5.12,5.83,42.1,27.07,71.47,3.0,172.58788198103267,False,False,14.57,Unhealthy
9695,9695,64.77,66.85,31.77,8.28,3.09,12.51,-5.42,13.31,4.42,155.786406743941,False,False,13.28,Unhealthy
9696,9696,19.56,12.51,17.21,46.6,1.78,22.15,32.98,48.74,6.78,66.68841201716738,False,False,4.72,Moderate
9697,9697,47.06,101.75,32.25,14.6,8.39,84.29,8.88,47.13,1.98,129.46432160804022,False,False,4.45,Poor
9698,9698,140.69,22.72,64.24,20.26,4.32,126.61,14.02,11.8,10.38,194.986406743941,False,False,12.06,Unhealthy
9699,9699,52.3,138.32,71.02,21.39,2.73,12.01,21.84,39.59,18.4,142.36683417085428,False,False,13.18,Poor
9700,9700,8.06,75.0,32.19,45.05,3.16,112.84,11.88,89.44,11.67,62.370512820512815,False,False,2.22,Moderate
9701,9701,31.61,36.27,64.62,45.71,0.4,170.03,-5.5,32.4,3.28,92.0296137339056,False,False,5.18,Moderate
9702,9702,109.94,22.29,73.01,2.39,1.76,99.74,39.46,87.23,8.92,179.109167544784,False,False,4.41,Unhealthy
9703,9703,106.32,59.77,99.98,30.65,6.37,89.57,-1.47,62.54,3.01,177.2400421496312,False,False,1.85,Unhealthy
9704,9704,78.26,19.81,58.21,17.86,9.35,19.09,9.51,62.38,15.35,162.75173867228662,False,False,9.45,Unhealthy
9705,9705,60.7,101.56,64.42,34.75,0.61,154.0,20.97,40.44,0.51,153.68493150684932,False,False,0.36,Unhealthy
9706,9706,135.8,106.32,99.08,8.29,7.39,148.67,14.64,45.63,13.39,192.46153846153845,False,False,9.13,Unhealthy
9707,9707,13.38,22.54,7.68,43.09,3.29,76.11,29.55,57.98,5.39,59.90794871794872,False,False,1.47,Moderate
9708,9708,122.2,132.63,81.43,41.22,1.17,87.13,26.05,63.5,19.39,185.43940990516333,False,False,5.08,Unhealthy
9709,9709,56.16,199.22,12.81,14.9,3.93,41.5,-7.0,56.46,9.08,151.340779768177,False,False,2.29,Unhealthy
9710,9710,53.46,178.32,67.87,43.29,4.11,180.68,18.14,23.26,1.54,145.22311557788944,False,False,7.31,Poor
9711,9711,49.93,41.12,67.43,30.11,6.5,155.56,16.0,63.77,13.3,136.53115577889446,False,False,8.12,Poor
9712,9712,39.32,121.2,99.18,9.39,9.67,76.99,6.04,20.18,3.2,110.40603015075376,False,False,5.51,Poor
9713,9713,63.8,44.99,49.32,16.53,6.09,76.65,-1.85,61.79,10.8,155.28556375131717,False,False,3.82,Unhealthy
9714,9714,7.16,35.24,87.92,25.95,0.14,181.81,22.22,80.76,1.75,87.13217391304349,False,False,0.97,Moderate
9715,9715,80.22,122.58,51.66,24.16,1.1,118.98,25.36,25.71,18.86,163.76375131717597,False,False,8.87,Unhealthy
9716,9716,51.45,130.95,63.16,37.13,5.61,113.48,8.5,68.46,4.74,140.27386934673368,False,False,10.47,Poor
9717,9717,50.08,39.66,22.95,20.81,5.76,147.54,34.32,64.61,1.47,136.9005025125628,False,False,0.89,Poor
9718,9718,136.09,165.07,17.4,3.16,4.29,117.57,30.3,50.58,19.4,192.61127502634352,False,False,9.93,Unhealthy
9719,9719,16.09,117.68,44.39,26.89,9.37,26.39,8.32,36.15,18.47,99.7,False,False,13.57,Moderate
9720,9720,124.93,54.69,73.68,32.79,6.65,188.15,-7.26,21.9,3.65,186.84899894625923,False,False,2.6,Unhealthy
9721,9721,116.1,41.62,31.3,19.58,9.07,175.14,-1.72,24.73,1.56,182.28977871443624,False,False,3.95,Unhealthy
9722,9722,26.88,108.72,31.51,36.81,0.83,74.73,-3.42,22.48,4.94,82.0824034334764,False,False,0.77,Moderate
9723,9723,140.39,191.09,31.89,27.1,3.66,76.96,16.74,10.05,7.89,194.83150684931508,False,False,0.54,Unhealthy
9724,9724,66.83,109.63,74.88,48.61,9.76,160.9,12.03,97.85,2.5,156.85005268703898,False,False,4.82,Unhealthy
9725,9725,90.09,111.24,60.96,9.15,0.41,114.75,4.34,18.37,16.0,168.8599578503688,False,False,5.69,Unhealthy
9726,9726,41.98,77.87,36.68,6.03,9.5,26.78,9.18,77.27,16.17,116.95577889447236,False,False,1.89,Poor
9727,9727,148.77,119.32,61.09,30.03,8.99,30.59,25.23,12.67,0.77,199.15837723919915,False,False,10.77,Unhealthy
9728,9728,129.62,141.02,89.38,22.81,9.74,14.61,31.92,48.92,8.91,189.27060063224448,False,False,5.98,Unhealthy
9729,9729,95.79,117.48,13.23,1.8,3.05,151.06,-3.09,60.26,16.28,171.80305584826132,False,False,7.87,Unhealthy
9730,9730,80.61,166.3,51.36,41.72,5.49,158.27,20.68,38.92,8.71,163.96512118018967,False,False,7.42,Unhealthy
9731,9731,61.54,145.38,38.73,9.93,0.72,142.71,-6.01,69.16,11.27,154.1186512118019,False,False,8.69,Unhealthy
9732,9732,67.41,63.82,47.1,18.35,3.97,60.1,-3.75,43.64,13.76,157.1495258166491,False,False,13.67,Unhealthy
9733,9733,34.15,194.05,31.47,28.47,9.15,93.12,8.39,19.99,19.98,120.32777777777778,False,False,1.53,Poor
9734,9734,74.51,192.68,8.38,19.5,1.54,141.06,-1.77,57.99,14.96,160.8154899894626,False,False,2.91,Unhealthy
9735,9735,113.65,100.13,55.32,44.62,2.4,70.11,19.26,79.89,8.92,181.02476290832456,False,False,2.36,Unhealthy
9736,9736,8.49,71.8,64.31,42.66,2.44,144.48,18.47,47.14,17.67,61.98239130434783,False,False,9.94,Moderate
9737,9737,20.68,156.23,34.61,10.92,7.83,92.77,39.55,50.65,17.05,101.60878787878788,False,False,11.32,Poor
9738,9738,20.01,11.67,11.23,35.44,3.58,63.96,21.45,19.1,15.9,67.63476394849786,False,False,2.72,Moderate
9739,9739,109.63,31.18,34.93,41.55,9.09,110.08,4.46,68.69,10.65,178.9491043203372,False,False,6.31,Unhealthy
9740,9740,22.98,70.05,9.19,5.84,2.26,65.59,38.12,90.06,18.38,73.88068669527897,False,False,4.28,Moderate
9741,9741,57.68,73.08,45.05,1.07,0.78,115.07,-7.93,35.63,13.51,152.12560590094836,False,False,9.08,Unhealthy
9742,9742,24.34,24.4,44.13,20.16,3.76,98.2,-9.48,31.87,16.04,76.74077253218884,False,False,13.74,Moderate
9743,9743,113.03,196.45,18.83,27.61,6.77,158.93,34.63,83.26,16.55,180.704636459431,False,False,6.38,Unhealthy
9744,9744,33.44,46.79,21.44,40.87,4.54,147.3,12.85,36.75,4.24,95.87811158798284,True,False,8.79,Moderate
9745,9745,100.35,118.71,76.63,35.9,5.74,183.53,-7.83,56.92,3.14,174.15753424657535,False,False,10.86,Unhealthy
9746,9746,21.49,22.79,11.78,18.74,7.13,163.95,14.85,55.1,14.12,77.3,False,False,9.1,Moderate
9747,9747,94.65,119.37,76.44,8.05,5.86,96.09,-8.42,76.78,7.83,171.21443624868283,False,False,8.22,Unhealthy
9748,9748,68.31,101.9,61.06,18.04,5.74,73.03,22.03,73.33,19.27,157.61422550052689,False,False,3.24,Unhealthy
9749,9749,132.55,118.92,62.0,39.99,7.84,172.77,19.55,81.34,5.78,190.7834562697577,False,False,3.41,Unhealthy
9750,9750,29.18,133.12,56.44,49.56,3.58,88.36,8.22,68.04,16.57,89.66545454545455,False,False,9.86,Moderate
9751,9751,114.63,80.82,37.1,19.78,9.01,124.8,10.44,16.02,9.16,181.53076923076924,False,False,7.9,Unhealthy
9752,9752,78.56,74.78,75.85,4.82,1.19,197.97,7.12,44.56,18.98,162.90663856691253,False,False,5.16,Unhealthy
9753,9753,121.76,57.87,72.06,31.52,4.61,153.12,36.17,13.32,10.05,185.2122233930453,False,False,8.87,Unhealthy
9754,9754,107.89,47.88,84.77,34.36,5.55,92.66,28.9,40.59,3.8,178.05068493150685,False,False,2.7,Unhealthy
9755,9755,73.94,184.12,92.58,45.34,3.31,88.37,38.37,96.85,12.86,160.52118018967334,False,False,10.2,Unhealthy
9756,9756,86.32,177.3,80.24,30.32,8.76,86.34,23.66,96.27,0.87,166.9133825079031,False,False,2.51,Unhealthy
9757,9757,46.64,13.24,48.13,26.95,6.41,120.02,16.0,44.93,8.84,128.43015075376886,False,False,6.72,Poor
9758,9758,82.58,116.86,95.37,19.87,0.43,72.87,39.22,67.24,7.69,164.9822971548999,False,False,17.83,Unhealthy
9759,9759,19.21,194.36,93.75,15.48,3.44,191.55,5.98,90.34,14.57,120.48121212121212,False,False,16.1,Poor
9760,9760,142.02,117.14,53.72,7.04,9.63,109.72,5.95,51.45,17.97,195.67312961011592,False,False,6.78,Unhealthy
9761,9761,84.21,62.12,48.21,26.66,9.31,161.65,-3.18,56.75,7.25,165.82391991570074,False,False,0.68,Unhealthy
9762,9762,96.02,54.59,6.11,35.28,7.58,31.48,-8.71,98.33,4.95,171.9218124341412,False,False,5.67,Unhealthy
9763,9763,120.62,33.96,29.24,47.91,0.98,174.26,-5.47,46.57,8.2,184.62360379346683,False,False,7.37,Unhealthy
9764,9764,129.9,44.31,8.44,6.37,8.43,168.8,14.6,16.78,9.25,189.41517386722867,False,False,3.44,Unhealthy
9765,9765,24.03,193.74,89.11,19.89,8.48,13.02,32.28,73.08,19.21,120.17434343434344,False,False,12.17,Poor
9766,9766,23.01,126.71,88.72,13.66,6.52,56.0,-1.33,20.82,6.25,87.98434782608696,False,False,5.17,Moderate
9767,9767,92.73,67.72,59.65,27.68,0.91,40.45,31.25,24.02,0.97,170.22307692307692,False,False,0.78,Unhealthy
9768,9768,41.45,96.09,99.85,34.11,4.13,49.25,32.29,85.54,18.16,115.65075376884424,False,False,6.99,Poor
9769,9769,70.38,142.81,37.76,31.03,4.14,117.28,0.19,78.98,10.69,158.68303477344574,False,False,5.97,Unhealthy
9770,9770,93.66,116.41,44.88,38.69,5.91,111.71,28.74,89.82,10.51,170.70326659641728,False,False,12.2,Unhealthy
9771,9771,104.44,113.82,17.08,1.2,3.67,130.45,34.67,33.43,3.11,176.26933614330875,False,False,2.33,Unhealthy
9772,9772,63.07,159.0,49.92,6.3,7.59,185.41,-0.16,27.76,19.63,154.9086406743941,False,False,16.1,Unhealthy
9773,9773,42.93,53.83,96.24,16.74,8.23,57.16,4.65,18.22,19.79,119.29497487437186,False,False,9.82,Poor
9774,9774,35.48,181.35,38.82,29.13,5.61,161.44,21.02,30.29,9.66,114.0419191919192,False,False,12.3,Poor
9775,9775,81.08,171.94,92.64,46.14,1.96,82.35,-9.88,47.7,7.41,164.20779768177027,False,False,3.32,Unhealthy
9776,9776,111.29,38.63,91.83,48.29,6.04,175.91,38.99,65.58,1.21,179.80621707060064,False,False,0.73,Unhealthy
9777,9777,101.23,166.96,75.59,17.03,9.66,150.31,25.23,56.12,5.43,174.61190727081137,False,False,4.79,Unhealthy
9778,9778,66.31,178.39,26.24,47.93,1.0,154.36,20.25,71.39,13.93,156.58155953635406,False,False,2.74,Unhealthy
9779,9779,91.12,193.8,36.86,17.03,5.69,10.27,21.43,69.65,2.18,169.39178082191782,False,False,1.28,Unhealthy
9780,9780,129.93,150.48,73.4,7.73,9.17,78.11,5.5,91.9,18.11,189.43066385669127,False,False,3.27,Unhealthy
9781,9781,110.55,77.21,5.21,21.13,9.48,13.21,-3.31,93.41,13.41,179.4241306638567,False,False,12.0,Unhealthy
9782,9782,93.58,94.27,20.23,34.82,8.35,76.13,12.57,87.37,11.97,170.66195995785037,False,False,4.5,Unhealthy
9783,9783,101.04,103.52,75.93,22.2,5.43,162.77,17.72,26.21,4.69,174.51380400421496,False,False,1.12,Unhealthy
9784,9784,147.62,46.27,85.91,33.91,2.16,193.96,-1.5,78.09,10.87,198.5645943097998,False,False,12.22,Unhealthy
9785,9785,77.75,180.09,77.4,45.0,2.09,105.89,7.95,91.15,12.34,162.48840885142255,False,False,1.49,Unhealthy
9786,9786,50.91,94.27,23.94,33.08,3.91,148.36,-3.49,81.69,11.78,138.94422110552762,False,False,6.48,Poor
9787,9787,50.38,77.51,55.79,4.72,7.52,68.0,24.25,40.9,13.61,137.6391959798995,False,False,9.66,Poor
9788,9788,10.24,118.73,51.87,39.72,4.61,136.18,9.69,27.61,3.52,82.54313131313131,False,False,0.44,Moderate
9789,9789,16.22,48.72,48.47,8.75,8.43,45.24,17.47,73.71,12.25,90.3,False,False,9.06,Moderate
9790,9790,142.26,55.56,40.04,25.71,8.86,179.36,35.78,95.04,15.18,195.79704952581665,False,False,7.78,Unhealthy
9791,9791,86.18,147.1,28.42,25.29,0.29,120.72,29.67,63.85,19.2,166.84109589041097,False,False,6.58,Unhealthy
9792,9792,144.69,36.6,34.27,3.28,5.38,27.64,5.31,92.63,6.16,197.0517386722866,False,False,3.2,Unhealthy
9793,9793,107.45,75.69,17.55,5.72,1.68,51.53,7.64,43.78,6.7,177.82349841938884,False,False,4.66,Unhealthy
9794,9794,9.34,95.54,81.4,21.14,6.33,182.12,16.43,49.35,18.65,80.18695652173913,False,False,12.49,Moderate
9795,9795,60.22,34.27,37.46,24.12,6.57,160.27,6.62,83.63,11.14,153.43709167544785,False,False,6.07,Unhealthy
9796,9796,21.23,123.15,60.63,19.85,5.49,148.84,32.39,28.19,2.92,84.73080808080809,False,False,2.28,Moderate
9797,9797,51.61,179.61,40.45,16.32,4.07,58.62,29.12,80.39,8.67,140.6678391959799,False,False,0.56,Poor
9798,9798,97.56,169.87,60.17,49.83,8.55,47.99,38.55,60.58,9.33,172.7169652265543,False,False,2.96,Unhealthy
9799,9799,28.41,58.56,81.45,30.81,5.51,191.9,32.29,89.21,4.65,85.30000000000001,False,False,4.43,Moderate
9800,9800,76.13,188.18,81.5,29.5,8.86,43.11,20.81,97.87,14.87,161.65194942044258,False,False,9.76,Unhealthy
9801,9801,22.68,119.01,83.19,40.5,4.04,184.85,38.73,91.12,14.49,82.68171717171717,False,False,10.88,Moderate
9802,9802,28.39,113.11,22.38,49.21,7.9,190.6,18.4,65.62,2.09,85.2579399141631,False,False,13.86,Moderate
9803,9803,34.75,83.7,44.75,47.35,0.66,129.08,11.5,45.03,11.05,98.63304721030045,False,False,4.95,Moderate
9804,9804,132.71,121.4,54.37,41.68,4.1,12.16,21.53,15.18,10.45,190.86606954689148,False,False,10.44,Unhealthy
9805,9805,122.18,174.06,31.89,18.72,3.69,151.34,36.07,31.1,15.2,185.4290832455216,False,False,1.37,Unhealthy
9806,9806,73.81,185.85,96.19,3.69,9.43,147.89,38.19,52.92,4.62,160.45405690200212,False,False,3.02,Unhealthy
9807,9807,145.61,12.8,55.99,24.85,4.11,169.03,7.91,69.82,16.24,197.5267650158061,False,False,8.28,Unhealthy
9808,9808,85.18,150.92,95.48,41.82,5.92,102.29,29.8,96.29,14.13,166.32476290832454,False,False,3.51,Unhealthy
9809,9809,144.4,168.9,65.81,28.01,2.43,146.86,19.15,92.57,3.84,196.9020021074816,False,False,3.06,Unhealthy
9810,9810,60.32,174.26,19.94,18.49,4.88,139.66,17.98,94.81,12.13,153.48872497365647,False,False,16.2,Unhealthy
9811,9811,40.97,39.27,74.65,43.5,2.03,176.94,-6.51,69.08,14.6,114.46884422110551,False,False,9.41,Poor
9812,9812,5.13,160.35,80.24,16.99,7.52,57.63,-7.86,91.33,12.33,103.6479797979798,False,False,0.56,Poor
9813,9813,62.51,132.08,75.37,47.78,3.57,25.29,4.11,75.23,15.69,154.6194942044257,False,False,11.48,Unhealthy
9814,9814,45.88,77.73,67.08,4.36,6.93,198.16,-8.63,58.72,17.3,126.55879396984926,False,False,6.91,Poor
9815,9815,72.02,188.84,92.36,26.98,2.67,49.94,24.47,38.73,6.62,159.52982086406743,False,False,5.36,Unhealthy
9816,9816,96.09,28.28,50.34,33.87,8.49,191.2,37.72,65.39,8.29,171.95795574288726,False,False,5.01,Unhealthy
9817,9817,142.54,104.46,75.79,26.12,0.67,36.01,36.95,94.92,2.58,195.94162276080084,False,False,10.36,Unhealthy
9818,9818,142.56,64.96,20.77,24.76,5.42,89.38,22.67,74.95,11.69,195.9519494204426,False,False,5.11,Unhealthy
9819,9819,27.64,24.52,40.11,43.94,0.57,28.88,37.64,11.74,6.91,83.68068669527898,False,False,1.36,Moderate
9820,9820,34.8,191.67,32.2,31.89,6.33,112.03,4.58,25.27,3.31,119.14979797979797,False,False,2.3,Poor
9821,9821,28.02,146.12,9.11,15.44,7.65,106.19,0.15,56.28,5.58,96.09979797979798,False,False,3.57,Moderate
9822,9822,129.2,72.89,22.71,40.53,3.66,61.94,31.87,96.11,7.99,189.05374077976816,False,False,13.37,Unhealthy
9823,9823,27.39,22.49,82.84,33.1,9.33,61.77,7.72,40.97,5.49,99.3,False,False,6.25,Moderate
9824,9824,122.41,52.7,74.65,29.58,1.19,193.1,24.94,15.34,2.98,185.54783983140143,False,False,9.22,Unhealthy
9825,9825,130.59,135.37,91.66,4.76,3.27,21.17,3.71,29.6,4.05,189.77144362486828,False,False,3.12,Unhealthy
9826,9826,48.51,88.33,38.92,4.27,0.65,29.67,35.87,66.79,10.94,133.03467336683417,False,False,7.76,Poor
9827,9827,45.51,195.32,86.52,4.92,3.2,156.67,0.89,48.11,10.16,125.64773869346732,False,False,1.54,Poor
9828,9828,44.98,38.07,45.69,44.61,3.28,176.14,23.12,92.3,19.56,124.34271356783918,False,False,1.45,Poor
9829,9829,11.4,44.97,62.78,11.81,7.58,62.9,13.21,78.41,6.71,81.8,False,False,6.39,Moderate
9830,9830,47.63,80.62,20.89,34.11,5.61,37.83,-5.37,11.13,8.32,130.8678391959799,False,False,11.69,Poor
9831,9831,80.63,98.1,43.53,41.86,3.82,74.58,29.99,44.76,12.22,163.9754478398314,False,False,2.7,Unhealthy
9832,9832,110.27,191.4,60.85,49.71,3.04,122.95,19.98,69.92,18.79,179.2795574288725,False,False,10.3,Unhealthy
9833,9833,146.76,134.21,21.67,46.79,9.32,52.34,-5.41,77.34,1.7,198.1205479452055,False,False,15.14,Unhealthy
9834,9834,11.68,55.94,15.96,42.89,6.49,162.15,17.03,64.67,17.24,70.9,False,False,1.24,Moderate
9835,9835,111.86,163.01,63.06,24.42,3.39,143.23,7.48,34.86,19.84,180.1005268703899,False,False,5.16,Unhealthy
9836,9836,43.89,101.98,85.72,3.46,6.41,24.95,33.62,83.63,2.55,121.65879396984926,False,False,7.69,Poor
9837,9837,56.99,155.32,78.97,13.04,5.11,191.16,-6.84,25.4,19.25,151.76933614330875,False,False,2.11,Unhealthy
9838,9838,140.68,28.66,40.23,11.2,2.82,132.93,22.43,84.29,5.08,194.9812434141201,False,False,2.76,Unhealthy
9839,9839,59.53,197.46,38.52,15.54,3.02,58.99,34.5,71.57,9.5,153.0808219178082,False,False,10.99,Unhealthy
9840,9840,147.75,25.01,76.1,24.19,2.02,75.23,10.68,50.16,12.5,198.63171759747104,False,False,8.32,Unhealthy
9841,9841,80.59,64.61,51.84,9.55,9.12,179.33,-9.62,33.96,12.34,163.95479452054795,False,True,1.15,Unhealthy
9842,9842,34.77,149.35,27.08,15.42,9.52,166.92,-7.38,81.29,17.09,101.33793103448276,False,False,9.43,Poor
9843,9843,90.5,147.72,36.82,49.12,3.99,74.76,15.08,11.45,6.29,169.07165437302424,False,False,6.5,Unhealthy
9844,9844,40.24,156.27,47.95,8.45,7.81,173.18,-5.31,13.88,15.54,112.6713567839196,False,False,8.86,Poor
9845,9845,33.08,89.91,38.32,4.75,5.31,85.54,33.68,77.48,18.66,95.12103004291843,False,False,11.78,Moderate
9846,9846,87.17,157.12,50.5,20.14,5.97,111.16,6.75,72.08,10.17,167.3522655426765,False,False,6.41,Unhealthy
9847,9847,55.78,54.83,74.62,10.16,5.75,51.6,1.0,46.42,17.48,151.1445732349842,False,False,11.65,Unhealthy
9848,9848,130.72,49.89,95.65,6.32,8.84,88.31,1.91,35.15,1.59,189.8385669125396,False,False,4.79,Unhealthy
9849,9849,88.85,125.23,95.84,37.77,7.19,117.6,17.27,95.49,3.07,168.21970495258165,False,False,4.74,Unhealthy
9850,9850,9.82,155.95,69.17,41.06,4.23,66.39,33.38,77.2,5.34,101.470202020202,False,False,10.52,Poor
9851,9851,103.9,30.0,84.56,21.33,4.63,94.97,21.98,19.57,5.69,175.99051633298208,False,False,4.76,Unhealthy
9852,9852,37.42,26.4,26.55,17.67,0.66,97.12,-0.56,25.55,10.66,105.72763819095478,False,False,1.45,Poor
9853,9853,66.7,59.68,58.59,40.54,0.84,54.07,27.86,42.47,0.8,156.78292939936776,False,False,0.56,Unhealthy
9854,9854,52.83,126.87,41.84,24.52,4.54,147.77,-2.75,42.91,10.48,143.6718592964824,False,False,7.75,Poor
9855,9855,134.64,44.7,51.31,49.16,3.7,12.31,16.53,93.89,9.42,191.86259220231824,False,False,4.86,Unhealthy
9856,9856,96.75,170.78,55.07,45.9,9.63,126.11,26.72,65.8,15.49,172.29873551106428,False,False,1.98,Unhealthy
9857,9857,132.45,29.93,42.23,26.16,7.96,155.16,38.44,58.7,13.13,190.7318229715489,False,False,3.5,Unhealthy
9858,9858,65.98,47.26,52.38,37.42,6.89,194.47,11.87,10.68,19.64,156.41116965226556,False,False,5.28,Unhealthy
9859,9859,36.82,178.11,78.62,24.29,2.22,190.15,-7.4,71.52,18.79,112.43828282828284,False,False,9.57,Poor
9860,9860,100.99,76.0,14.56,35.87,1.44,11.72,28.14,78.76,17.98,174.48798735511065,False,False,7.7,Unhealthy
9861,9861,140.39,105.69,45.31,3.31,8.71,40.28,39.58,68.11,12.28,194.83150684931508,False,False,1.08,Unhealthy
9862,9862,57.42,93.78,8.94,47.44,4.31,191.53,38.26,48.15,10.39,151.9913593256059,False,False,10.89,Unhealthy
9863,9863,125.61,88.12,87.76,1.22,0.74,90.31,27.69,57.41,9.8,187.200105374078,False,False,0.49,Unhealthy
9864,9864,77.24,193.82,81.59,40.57,1.82,83.73,-4.82,52.65,6.69,162.22507903055848,False,False,4.45,Unhealthy
9865,9865,144.31,152.63,24.04,44.94,7.58,104.18,5.88,21.11,17.65,196.85553213909373,False,False,3.95,Unhealthy
9866,9866,85.88,30.36,68.97,23.22,1.86,39.58,36.12,28.68,1.33,166.68619599578503,False,False,1.03,Unhealthy
9867,9867,102.02,122.83,78.16,40.93,5.17,135.61,-8.67,37.5,5.07,175.01981032665964,False,False,10.9,Unhealthy
9868,9868,122.07,184.13,24.98,29.9,9.24,176.69,25.98,71.15,1.36,185.37228661749208,False,False,6.49,Unhealthy
9869,9869,5.57,162.13,77.43,20.91,5.74,80.37,7.63,63.14,14.88,104.52898989898988,False,False,9.12,Poor
9870,9870,79.21,23.17,52.67,17.53,6.71,45.24,-3.3,10.61,13.75,163.2422550052687,False,False,7.24,Unhealthy
9871,9871,123.28,40.79,50.74,36.9,5.24,138.99,24.28,21.75,13.04,185.99704952581664,False,False,2.65,Unhealthy
9872,9872,62.31,169.48,10.56,17.94,9.53,44.44,17.13,15.13,4.63,154.51622760800842,False,False,0.52,Unhealthy
9873,9873,149.3,52.68,47.42,12.4,3.7,161.12,23.11,10.55,4.85,199.4320337197049,False,False,14.07,Unhealthy
9874,9874,56.26,129.78,25.85,30.17,3.31,13.72,35.0,90.45,5.9,151.39241306638567,False,False,3.1,Unhealthy
9875,9875,90.79,77.01,90.98,36.64,6.86,77.17,35.62,72.25,13.84,169.2213909378293,False,False,8.03,Unhealthy
9876,9876,45.7,173.75,34.36,42.09,0.49,151.41,5.67,53.92,13.36,126.11557788944724,True,False,6.32,Poor
9877,9877,37.47,148.46,20.18,30.49,5.79,113.85,12.38,56.06,1.09,105.8507537688442,False,False,10.69,Poor
9878,9878,122.94,137.71,89.59,6.35,5.25,11.77,19.91,76.16,7.71,185.82149631190725,False,False,11.69,Unhealthy
9879,9879,128.79,27.1,41.44,1.85,7.84,22.06,22.33,37.16,5.96,188.84204425711275,False,False,6.14,Unhealthy
9880,9880,107.34,163.18,72.35,6.83,4.76,37.63,15.66,57.48,13.05,177.76670179135934,False,False,8.29,Unhealthy
9881,9881,44.3,121.02,25.89,29.79,8.54,42.41,1.07,39.43,19.75,122.66834170854273,False,False,14.16,Poor
9882,9882,35.93,20.14,49.45,3.06,1.52,40.16,-7.34,53.83,7.58,102.05879396984923,False,False,6.06,Poor
9883,9883,110.2,70.45,30.2,14.13,8.09,50.76,-4.96,68.11,6.32,179.24341412012646,False,False,9.3,Unhealthy
9884,9884,44.19,12.3,80.72,10.01,4.6,114.66,35.48,76.67,13.45,122.39748743718592,False,False,11.32,Poor
9885,9885,64.67,115.48,36.24,15.38,8.72,37.0,23.05,64.7,10.05,155.73477344573234,False,False,2.87,Unhealthy
9886,9886,108.36,80.48,21.06,41.03,3.73,24.77,27.85,37.33,11.7,178.29336143308743,False,False,9.24,Unhealthy
9887,9887,93.05,124.72,99.76,13.43,1.78,21.09,38.48,51.05,4.13,170.38830347734458,False,False,6.71,Unhealthy
9888,9888,148.59,114.08,28.7,4.56,0.66,184.2,14.16,96.39,13.19,199.0654373024236,False,False,6.29,Unhealthy
9889,9889,146.08,153.92,84.09,27.07,4.08,71.58,6.23,78.2,7.36,197.76944151738672,False,False,5.44,Unhealthy
9890,9890,126.67,143.65,29.4,12.9,9.64,101.07,31.98,50.16,18.3,187.7474183350896,False,False,12.19,Unhealthy
9891,9891,148.14,114.35,64.52,24.07,3.32,11.11,-4.95,19.21,3.35,198.8330874604847,False,False,11.23,Unhealthy
9892,9892,8.06,190.4,64.04,15.71,7.1,124.89,34.5,55.21,15.38,118.52121212121212,False,False,9.22,Poor
9893,9893,111.63,10.07,63.54,25.94,6.89,101.77,35.41,79.76,19.51,179.98177028451002,False,False,5.98,Unhealthy
9894,9894,70.26,153.58,13.62,9.68,4.86,89.49,21.89,68.22,18.03,158.62107481559536,False,False,4.36,Unhealthy
